Timestamp,Event,Temp_C,Note
22:00:23.199,CYCLE_SLEEP_START,62.2,
22:00:38.214,CYCLE_ACTIVE_START,54.0,
22:01:38.257,CYCLE_SLEEP_START,62.2,
22:01:53.273,CYCLE_ACTIVE_START,54.0,
22:02:53.317,CYCLE_SLEEP_START,61.7,
22:03:08.332,CYCLE_ACTIVE_START,54.5,
22:04:08.393,CYCLE_SLEEP_START,61.7,
22:04:23.409,CYCLE_ACTIVE_START,54.5,
22:05:23.437,CYCLE_SLEEP_START,61.7,
22:05:38.453,CYCLE_ACTIVE_START,54.0,
22:06:38.502,CYCLE_SLEEP_START,61.1,
22:06:53.517,CYCLE_ACTIVE_START,54.0,
22:07:53.556,CYCLE_SLEEP_START,62.2,
22:08:08.571,CYCLE_ACTIVE_START,53.5,
22:09:08.620,CYCLE_SLEEP_START,61.7,
22:09:23.635,CYCLE_ACTIVE_START,54.0,
22:10:23.678,CYCLE_SLEEP_START,61.1,
22:10:38.693,CYCLE_ACTIVE_START,53.5,
22:11:38.738,CYCLE_SLEEP_START,61.7,
22:11:53.753,CYCLE_ACTIVE_START,54.0,
22:12:53.797,CYCLE_SLEEP_START,61.7,
22:13:08.813,CYCLE_ACTIVE_START,54.5,
22:14:08.866,CYCLE_SLEEP_START,61.1,
22:14:23.882,CYCLE_ACTIVE_START,54.0,
22:15:23.920,CYCLE_SLEEP_START,61.7,
22:15:38.936,CYCLE_ACTIVE_START,53.5,
22:16:38.985,CYCLE_SLEEP_START,60.6,
22:16:54.001,CYCLE_ACTIVE_START,53.5,
22:17:54.040,CYCLE_SLEEP_START,61.1,
22:18:09.056,CYCLE_ACTIVE_START,54.0,
22:19:09.104,CYCLE_SLEEP_START,61.7,
22:19:24.119,CYCLE_ACTIVE_START,54.5,
22:20:24.170,CYCLE_SLEEP_START,61.1,
22:20:39.186,CYCLE_ACTIVE_START,53.5,
22:21:39.223,CYCLE_SLEEP_START,61.7,
22:21:54.239,CYCLE_ACTIVE_START,54.0,
22:22:54.288,CYCLE_SLEEP_START,62.8,
22:23:09.304,CYCLE_ACTIVE_START,54.0,
22:24:09.347,CYCLE_SLEEP_START,61.7,
22:24:24.363,CYCLE_ACTIVE_START,53.5,
22:25:24.414,CYCLE_SLEEP_START,60.6,
22:25:39.430,CYCLE_ACTIVE_START,52.9,
22:26:39.473,CYCLE_SLEEP_START,62.2,
22:26:54.489,CYCLE_ACTIVE_START,54.5,
22:27:54.527,CYCLE_SLEEP_START,61.1,
22:28:09.542,CYCLE_ACTIVE_START,53.5,
22:29:09.591,CYCLE_SLEEP_START,60.6,
22:29:24.606,CYCLE_ACTIVE_START,54.0,
22:30:24.651,CYCLE_SLEEP_START,61.1,
22:30:39.666,CYCLE_ACTIVE_START,52.9,
22:31:39.711,CYCLE_SLEEP_START,60.6,
22:31:54.726,CYCLE_ACTIVE_START,54.5,
22:32:54.771,CYCLE_SLEEP_START,61.1,
22:33:09.786,CYCLE_ACTIVE_START,54.0,
22:34:09.836,CYCLE_SLEEP_START,61.1,
22:34:24.852,CYCLE_ACTIVE_START,54.0,
22:35:24.897,CYCLE_SLEEP_START,60.6,
22:35:39.913,CYCLE_ACTIVE_START,54.0,
22:36:39.966,CYCLE_SLEEP_START,62.2,
22:36:54.981,CYCLE_ACTIVE_START,54.0,
22:37:55.021,CYCLE_SLEEP_START,62.8,
22:38:10.037,CYCLE_ACTIVE_START,52.9,
22:39:10.084,CYCLE_SLEEP_START,61.1,
22:39:25.100,CYCLE_ACTIVE_START,54.0,
22:40:25.145,CYCLE_SLEEP_START,61.7,
22:40:40.161,CYCLE_ACTIVE_START,54.5,
22:41:40.206,CYCLE_SLEEP_START,62.2,
22:41:55.221,CYCLE_ACTIVE_START,54.0,
22:42:55.266,CYCLE_SLEEP_START,61.1,
22:43:10.282,CYCLE_ACTIVE_START,54.0,
22:44:10.331,CYCLE_SLEEP_START,61.7,
22:44:25.346,CYCLE_ACTIVE_START,53.5,
22:45:25.398,CYCLE_SLEEP_START,60.6,
22:45:40.414,CYCLE_ACTIVE_START,54.0,
22:46:40.462,CYCLE_SLEEP_START,62.8,
22:46:55.477,CYCLE_ACTIVE_START,54.0,
22:47:55.512,CYCLE_SLEEP_START,61.1,
22:48:10.528,CYCLE_ACTIVE_START,53.5,
22:49:10.583,CYCLE_SLEEP_START,60.6,
22:49:25.599,CYCLE_ACTIVE_START,53.5,
22:50:25.637,CYCLE_SLEEP_START,60.0,
22:50:40.653,CYCLE_ACTIVE_START,53.5,
22:51:40.704,CYCLE_SLEEP_START,60.0,
22:51:55.719,CYCLE_ACTIVE_START,54.0,
22:52:55.758,CYCLE_SLEEP_START,61.1,
22:53:10.773,CYCLE_ACTIVE_START,54.0,
22:54:10.827,CYCLE_SLEEP_START,60.0,
22:54:25.843,CYCLE_ACTIVE_START,53.5,
22:55:25.888,CYCLE_SLEEP_START,60.6,
22:55:40.903,CYCLE_ACTIVE_START,54.0,
22:56:40.945,CYCLE_SLEEP_START,60.6,
22:56:55.961,CYCLE_ACTIVE_START,53.5,
22:57:56.003,CYCLE_SLEEP_START,62.2,
